Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Steering,Throttle,Brake,LocalVelX,LocalVelY,LocalVelZ,AccLat,AccLong,AccVert,Yaw,Pitch,Roll,DistFromIdeal,Curva,LapTime
676.56,-189.077,0.084,-41.866,33.017,0.089,12.982,0.487,1.000,0.000,0.162,-0.184,35.477,18.802,0.908,-0.045,68.294,359.544,356.388,256.049,"Curva 8: Lunga, non frenare.",56.86
676.58,-188.412,0.085,-41.619,33.150,0.101,12.680,0.487,1.000,0.000,0.259,-0.182,35.491,16.409,1.210,0.707,68.660,359.527,357.915,256.137,"Curva 8: Lunga, non frenare.",56.88
676.60,-187.756,0.090,-41.344,33.107,0.266,12.820,0.487,1.000,0.000,-0.146,-0.146,35.502,-7.925,7.617,0.568,69.086,359.354,355.405,256.257,"Curva 8: Lunga, non frenare.",56.90
676.62,-187.094,0.093,-41.086,33.179,0.157,12.662,0.487,1.000,0.000,-0.187,-0.261,35.512,9.131,-4.696,0.573,69.449,359.353,355.108,256.360,"Curva 8: Lunga, non frenare.",56.92
676.64,-186.422,0.095,-40.854,33.392,0.111,12.173,0.487,1.000,0.000,0.234,-0.247,35.540,26.656,-1.042,1.430,69.612,359.405,357.328,256.437,"Curva 8: Lunga, non frenare.",56.94
676.66,-185.755,0.097,-40.606,33.402,0.124,12.092,0.487,1.000,0.000,0.199,-0.244,35.522,3.935,0.885,-0.937,69.801,359.389,356.624,256.533,"Curva 8: Lunga, non frenare.",56.96
676.68,-185.093,0.101,-40.347,33.405,0.117,12.147,0.487,1.000,0.000,-0.036,-0.284,35.544,-2.467,-0.615,1.064,70.122,359.361,354.271,256.643,"Curva 8: Lunga, non frenare.",56.98
676.70,-184.422,0.100,-40.113,33.506,-0.022,11.831,0.487,1.000,0.000,0.090,-0.392,35.531,17.098,-5.538,-0.579,70.460,359.394,355.220,256.728,"Curva 8: Lunga, non frenare.",57.00
676.72,-183.749,0.099,-39.888,33.538,-0.036,11.649,0.487,1.000,0.000,0.124,-0.347,35.501,9.158,-0.204,-1.529,70.677,359.488,356.817,256.806,"Curva 8: Lunga, non frenare.",57.02
676.74,-183.081,0.100,-39.644,33.565,0.007,11.666,0.487,1.000,0.000,-0.067,-0.313,35.534,-0.557,2.096,1.617,70.982,359.495,355.518,256.906,"Curva 8: Lunga, non frenare.",57.04
676.76,-182.414,0.101,-39.404,33.509,0.004,11.583,0.487,1.000,0.000,-0.142,-0.310,35.453,3.027,0.206,-3.989,71.208,359.517,354.352,257.004,"Curva 8: Lunga, non frenare.",57.06
676.78,-181.737,0.099,-39.191,33.678,-0.054,11.202,0.487,1.000,0.000,0.172,-0.320,35.490,20.902,-1.567,1.846,71.358,359.553,356.312,257.076,"Curva 8: Lunga, non frenare.",57.08
676.80,-181.065,0.099,-38.965,33.692,-0.044,11.095,0.487,1.000,0.000,0.183,-0.257,35.470,5.240,0.854,-1.006,71.508,359.636,355.875,257.163,"Curva 8: Lunga, non frenare.",57.10
676.82,-180.395,0.102,-38.727,33.702,0.088,11.174,0.487,1.000,0.000,-0.049,-0.163,35.506,-4.293,6.176,1.745,71.763,359.606,353.870,257.264,"Curva 8: Lunga, non frenare.",57.12
676.84,-179.716,0.101,-38.517,33.824,0.027,10.878,0.487,1.000,0.000,0.078,-0.217,35.530,16.173,-1.799,1.244,72.074,359.598,355.547,257.338,"Curva 8: Lunga, non frenare.",57.14
676.86,-179.036,0.101,-38.310,33.937,0.032,10.578,0.487,1.000,0.000,0.188,-0.222,35.546,15.945,1.134,0.866,72.405,359.574,356.790,257.410,"Curva 8: Lunga, non frenare.",57.16
676.88,-178.363,0.105,-38.078,33.914,0.166,10.666,0.487,1.000,0.000,-0.130,-0.156,35.551,-5.161,6.204,0.245,72.776,359.504,354.154,257.511,"Curva 8: Lunga, non frenare.",57.18
676.90,-177.682,0.106,-37.870,33.987,0.056,10.433,0.487,1.000,0.000,-0.102,-0.258,35.551,12.610,-4.355,0.065,73.136,359.511,354.817,257.588,"Curva 8: Lunga, non frenare.",57.20
676.92,-176.995,0.106,-37.685,34.117,0.114,9.923,0.487,1.000,0.000,0.231,-0.228,35.529,26.169,4.079,-1.014,73.428,359.432,357.454,257.644,"Curva 8: Lunga, non frenare.",57.22
676.94,-176.315,0.109,-37.475,34.145,0.182,9.900,0.487,1.000,0.000,0.060,-0.267,35.551,1.268,3.464,1.079,73.765,359.271,355.935,257.728,"Curva 8: Lunga, non frenare.",57.24
676.96,-175.635,0.114,-37.263,34.164,0.192,9.850,0.487,1.000,0.000,-0.114,-0.275,35.555,2.553,0.755,0.223,74.144,359.268,354.125,257.814,"Curva 8: Lunga, non frenare.",57.26
676.98,-174.946,0.116,-37.088,34.312,0.190,9.343,0.467,1.000,0.000,0.291,-0.273,35.560,26.401,1.669,0.292,74.330,359.224,356.229,257.866,"Curva 8: Lunga, non frenare.",57.28
677.00,-174.260,0.118,-36.908,34.267,0.030,9.183,0.467,1.000,0.000,0.353,-0.344,35.472,7.466,-7.604,-4.423,74.457,359.367,357.007,257.924,"Curva 8: Lunga, non frenare.",57.30
677.02,-173.580,0.121,-36.706,34.267,0.028,9.383,0.467,1.000,0.000,-0.031,-0.276,35.527,-9.575,-0.965,2.618,74.775,359.516,355.022,258.008,"Curva 8: Lunga, non frenare.",57.32
677.04,-172.895,0.119,-36.523,34.246,-0.124,9.267,0.467,1.000,0.000,-0.103,-0.315,35.476,5.895,-7.141,-2.526,75.062,359.705,355.749,258.073,"Curva 8: Lunga, non frenare.",57.34
677.06,-172.205,0.117,-36.357,34.345,-0.063,8.921,0.467,1.000,0.000,0.091,-0.238,35.484,17.878,3.636,0.404,75.305,359.712,358.087,258.123,"Curva 8: Lunga, non frenare.",57.36
677.08,-171.520,0.117,-36.167,34.385,-0.054,8.882,0.467,1.000,0.000,-0.036,-0.240,35.513,2.339,0.599,1.467,75.598,359.704,356.511,258.200,"Curva 8: Lunga, non frenare.",57.38
677.10,-170.834,0.118,-35.981,34.422,0.050,8.814,0.467,1.000,0.000,-0.161,-0.160,35.532,3.338,5.486,1.004,75.917,359.682,355.446,258.274,"Curva 8: Lunga, non frenare.",57.40
677.12,-170.139,0.118,-35.829,34.543,0.057,8.276,0.458,1.000,0.000,0.223,-0.179,35.520,27.521,1.277,-0.559,76.178,359.608,358.003,258.315,"Curva 8: Lunga, non frenare.",57.42
677.14,-169.448,0.117,-35.661,34.621,-0.036,8.171,0.458,1.000,0.000,0.214,-0.274,35.570,6.193,-4.408,2.512,76.395,359.602,357.518,258.375,"Curva 8: Lunga, non frenare.",57.44
677.16,-168.759,0.119,-35.483,34.611,0.051,8.249,0.448,1.000,0.000,-0.049,-0.182,35.580,-4.212,4.075,0.450,76.693,359.631,355.837,258.446,"Curva 8: Lunga, non frenare.",57.46
677.18,-168.063,0.119,-35.334,34.687,0.007,7.950,0.448,1.000,0.000,0.069,-0.176,35.586,15.497,-1.637,0.329,76.990,359.702,357.858,258.490,"Curva 8: Lunga, non frenare.",57.48
677.20,-167.368,0.118,-35.181,34.768,-0.085,7.713,0.448,1.000,0.000,0.148,-0.231,35.612,12.599,-4.251,1.297,77.264,359.759,358.401,258.540,"Curva 8: Lunga, non frenare.",57.50
677.22,-166.676,0.118,-35.010,34.758,-0.033,7.750,0.438,1.000,0.000,-0.083,-0.173,35.611,-2.093,2.453,-0.071,77.581,359.785,356.314,258.610,"Curva 8: Lunga, non frenare.",57.52
677.24,-165.980,0.115,-34.865,34.781,-0.135,7.521,0.438,1.000,0.000,-0.054,-0.236,35.584,11.638,-4.615,-1.292,77.901,359.842,357.604,258.656,"Curva 8: Lunga, non frenare.",57.54
677.26,-165.280,0.113,-34.731,34.850,-0.097,7.178,0.429,1.000,0.000,0.095,-0.211,35.581,17.460,2.047,-0.119,78.211,359.816,359.525,258.692,"Curva 8: Lunga, non frenare.",57.56
677.28,-164.587,0.111,-34.571,34.855,-0.112,7.179,0.429,1.000,0.000,-0.106,-0.227,35.586,0.081,-0.720,0.271,78.551,359.824,357.269,258.758,"Curva 8: Lunga, non frenare.",57.58
677.30,-163.891,0.109,-34.424,34.886,-0.151,7.054,0.429,1.000,0.000,-0.173,-0.230,35.592,6.526,-1.574,0.319,78.869,359.889,356.742,258.811,"Curva 8: Lunga, non frenare.",57.60
677.32,-163.187,0.106,-34.312,34.974,-0.058,6.523,0.429,1.000,0.000,0.236,-0.155,35.576,26.888,4.656,-0.741,79.055,359.844,359.976,258.831,"Curva 8: Lunga, non frenare.",57.62
677.34,-162.489,0.103,-34.172,35.032,-0.196,6.487,0.429,1.000,0.000,0.144,-0.272,35.626,2.430,-6.865,2.494,79.286,359.872,358.750,258.881,"Curva 8: Lunga, non frenare.",57.64
677.36,-161.791,0.101,-34.025,35.026,-0.107,6.566,0.429,1.000,0.000,-0.111,-0.192,35.636,-4.177,4.219,0.461,79.580,359.875,356.552,258.941,"Curva 8: Lunga, non frenare.",57.66
677.38,-161.086,0.099,-33.914,35.097,-0.050,6.103,0.429,1.000,0.000,0.198,-0.191,35.622,23.359,3.379,-0.624,79.825,359.766,358.688,258.965,"Curva 8: Lunga, non frenare.",57.68
677.40,-160.382,0.097,-33.801,35.139,-0.094,5.949,0.409,1.000,0.000,0.258,-0.254,35.637,7.917,-2.190,0.730,79.977,359.741,359.872,258.994,"Curva 8: Lunga, non frenare.",57.70
677.42,-159.682,0.095,-33.662,35.154,-0.089,6.135,0.409,1.000,0.000,-0.108,-0.242,35.684,-9.012,-0.133,2.307,80.291,359.762,357.690,259.051,"Curva 8: Lunga, non frenare.",57.72
677.44,-158.981,0.092,-33.544,35.062,-0.250,5.984,0.390,1.000,0.000,-0.114,-0.304,35.568,6.893,-7.808,-5.791,80.512,359.919,358.265,259.089,"Curva 8: Lunga, non frenare.",57.74
677.46,-158.277,0.087,-33.445,35.127,-0.216,5.606,0.390,1.000,0.000,0.170,-0.254,35.571,19.215,1.526,0.143,80.655,359.942,0.481,259.109,"Curva 8: Lunga, non frenare.",57.76
677.48,-157.576,0.083,-33.320,35.163,-0.237,5.603,0.371,1.000,0.000,0.063,-0.253,35.607,0.468,-1.038,1.777,80.855,359.972,358.742,259.158,"Curva 8: Lunga, non frenare.",57.78
677.50,-156.874,0.079,-33.199,35.187,-0.180,5.594,0.371,1.000,0.000,-0.076,-0.199,35.629,0.512,2.853,1.116,81.102,359.975,357.654,259.204,"Curva 8: Lunga, non frenare.",57.80
677.52,-156.166,0.076,-33.112,35.250,-0.107,5.145,0.371,1.000,0.000,0.231,-0.171,35.622,22.664,3.515,-0.285,81.323,359.899,0.406,259.219,"Curva 8: Lunga, non frenare.",57.82
677.54,-155.460,0.073,-33.003,35.297,-0.177,5.111,0.342,1.000,0.000,0.146,-0.261,35.664,2.066,-3.492,2.052,81.529,359.864,359.713,259.257,"Curva 8: Lunga, non frenare.",57.84
677.56,-154.757,0.071,-32.884,35.285,-0.064,5.215,0.342,1.000,0.000,-0.125,-0.192,35.668,-5.450,5.404,0.191,81.806,359.803,357.695,259.307,"Curva 8: Lunga, non frenare.",57.86
677.58,-154.048,0.069,-32.798,35.329,-0.108,4.860,0.293,1.000,0.000,0.072,-0.231,35.661,17.900,-2.165,-0.275,82.053,359.803,359.906,259.326,"Curva 8: Lunga, non frenare.",57.88
677.60,-153.341,0.066,-32.708,35.370,-0.148,4.656,0.235,1.000,0.000,0.159,-0.246,35.674,10.312,-2.089,0.622,82.241,359.845,0.655,259.351,"Curva 8: Lunga, non frenare.",57.90
677.62,-152.636,0.065,-32.594,35.351,-0.060,4.809,0.235,1.000,0.000,-0.141,-0.158,35.676,-7.833,4.148,0.087,82.488,359.850,358.137,259.402,"Curva 8: Lunga, non frenare.",57.92
677.64,-151.928,0.062,-32.507,35.377,-0.176,4.596,0.109,1.000,0.000,-0.068,-0.225,35.674,10.831,-5.649,-0.047,82.713,359.923,359.180,259.428,"Curva 8: Lunga, non frenare.",57.94
677.66,-151.219,0.059,-32.433,35.414,-0.120,4.266,0.109,1.000,0.000,0.146,-0.183,35.670,16.669,2.446,-0.206,82.891,359.904,1.189,259.443,"Curva 8: Lunga, non frenare.",57.96
677.68,-150.512,0.057,-32.330,35.410,-0.118,4.361,0.109,1.000,0.000,-0.046,-0.204,35.677,-4.752,0.005,0.340,83.059,359.863,358.996,259.489,"Curva 8: Lunga, non frenare.",57.98
677.70,-149.804,0.054,-32.238,35.421,-0.139,4.349,0.109,1.000,0.000,-0.133,-0.246,35.686,0.674,-1.043,0.492,83.225,359.835,358.371,259.526,"Curva 8: Lunga, non frenare.",58.00
677.72,-149.092,0.052,-32.176,35.458,-0.056,3.927,0.070,1.000,0.000,0.224,-0.217,35.674,21.270,3.706,-0.591,83.314,359.749,1.204,259.534,"Curva 8: Lunga, non frenare.",58.02
677.74,-148.384,0.049,-32.088,35.493,-0.160,3.963,0.070,1.000,0.000,0.121,-0.310,35.712,-1.608,-5.172,1.901,83.435,359.759,359.969,259.570,"Curva 8: Lunga, non frenare.",58.04
677.76,-147.675,0.048,-31.992,35.485,-0.053,4.094,0.070,1.000,0.000,-0.117,-0.213,35.720,-6.722,5.108,0.362,83.618,359.749,358.011,259.617,"Curva 8: Lunga, non frenare.",58.06
677.78,-146.963,0.047,-31.932,35.522,-0.038,3.787,0.051,1.000,0.000,0.128,-0.200,35.723,15.477,0.576,0.171,83.707,359.743,0.526,259.630,"Curva 8: Lunga, non frenare.",58.08
677.80,-146.252,0.045,-31.860,35.547,-0.081,3.706,0.051,1.000,0.000,0.205,-0.233,35.738,4.132,-2.179,0.770,83.714,359.762,0.935,259.656,"Curva 8: Lunga, non frenare.",58.10
677.82,-145.544,0.046,-31.761,35.501,0.035,4.031,0.000,1.000,0.000,-0.153,-0.155,35.729,-16.614,5.210,-0.469,83.775,359.704,358.076,259.711,"Curva 8: Lunga, non frenare.",58.12
677.84,-144.833,0.044,-31.691,35.519,-0.092,3.924,0.000,1.000,0.000,-0.090,-0.260,35.734,5.496,-6.300,0.277,83.844,359.732,359.575,259.739,"Curva 8: Lunga, non frenare.",58.14
677.86,-144.120,0.043,-31.628,35.537,-0.026,3.765,0.000,1.000,0.000,0.072,-0.200,35.736,8.042,3.102,0.069,83.829,359.725,1.461,259.763,"Curva 8: Lunga, non frenare.",58.16
677.88,-143.412,0.043,-31.532,35.510,-0.031,3.999,0.000,1.000,0.000,-0.172,-0.195,35.734,-11.755,-0.467,-0.089,83.856,359.743,358.985,259.821,"Curva 8: Lunga, non frenare.",58.18
677.90,-142.702,0.041,-31.451,35.528,-0.108,4.006,0.000,1.000,0.000,-0.200,-0.227,35.752,-0.182,-3.858,0.917,83.895,359.816,358.765,259.867,"Curva 8: Lunga, non frenare.",58.20
677.92,-141.989,0.041,-31.396,35.560,-0.017,3.638,0.000,1.000,0.000,0.181,-0.150,35.745,18.620,4.038,-0.386,83.862,359.795,1.550,259.888,"Curva 8: Lunga, non frenare.",58.22
677.94,-141.279,0.038,-31.311,35.567,-0.132,3.734,0.000,1.000,0.000,0.113,-0.244,35.762,-4.732,-5.754,0.862,83.826,359.821,359.977,259.940,"Curva 8: Lunga, non frenare.",58.24
677.96,-140.569,0.037,-31.222,35.554,-0.057,3.863,0.000,1.000,0.000,-0.043,-0.199,35.763,-6.618,3.544,0.064,83.878,359.776,358.185,260.000,"Curva 8: Lunga, non frenare.",58.26
677.98,-139.855,0.036,-31.166,35.583,-0.029,3.608,0.000,1.000,0.000,0.192,-0.216,35.764,12.857,1.233,0.083,83.898,359.705,0.787,260.027,"Curva 8: Lunga, non frenare.",58.28
678.00,-139.143,0.034,-31.095,35.599,-0.094,3.616,0.000,1.000,0.000,0.183,-0.291,35.780,-0.372,-3.226,0.800,83.900,359.688,0.912,260.073,"Curva 8: Lunga, non frenare.",58.30
678.02,-138.433,0.034,-30.997,35.546,0.027,3.975,0.000,1.000,0.000,-0.195,-0.206,35.767,-18.292,5.463,-0.663,83.943,359.636,358.146,260.146,"Curva 8: Lunga, non frenare.",58.32
678.04,-137.720,0.034,-30.927,35.572,0.070,3.856,0.000,1.000,0.000,-0.084,-0.222,35.780,5.984,2.224,0.690,83.952,359.534,359.185,260.195,"Curva 8: Lunga, non frenare.",58.34
678.06,-137.007,0.036,-30.867,35.585,0.131,3.763,0.000,1.000,0.000,0.104,-0.202,35.783,4.763,2.921,0.164,83.789,359.470,1.477,260.234,"Curva 8: Lunga, non frenare.",58.36
678.08,-136.295,0.038,-30.780,35.580,0.101,4.004,0.000,1.000,0.000,-0.108,-0.270,35.804,-11.999,-1.471,1.042,83.749,359.406,0.274,260.303,"Curva 8: Lunga, non frenare.",58.38
678.10,-135.588,0.039,-30.688,35.472,-0.003,4.099,0.000,1.000,0.000,-0.212,-0.317,35.706,-5.175,-5.262,-4.918,83.760,359.503,358.683,260.379,"Curva 8: Lunga, non frenare.",58.40
678.12,-134.877,0.038,-30.621,35.509,-0.072,3.857,0.000,1.000,0.000,0.086,-0.334,35.716,12.222,-3.454,0.475,83.663,359.579,0.094,260.432,"Curva 8: Lunga, non frenare.",58.42
678.14,-134.168,0.035,-30.551,35.469,-0.182,3.805,0.000,1.000,0.000,0.184,-0.361,35.671,2.282,-5.531,-2.293,83.573,359.717,0.949,260.490,"Curva 8: Lunga, non frenare.",58.44
678.16,-133.460,0.032,-30.458,35.489,-0.172,4.015,0.000,1.000,0.000,-0.049,-0.317,35.714,-10.367,0.296,2.165,83.631,359.769,359.137,260.571,"Curva 8: Lunga, non frenare.",58.46
678.18,-132.750,0.029,-30.380,35.479,-0.183,3.999,0.000,1.000,0.000,-0.057,-0.310,35.703,0.786,-0.533,-0.575,83.667,359.798,359.416,260.641,"Curva 8: Lunga, non frenare.",58.48
678.20,-132.038,0.027,-30.315,35.519,-0.055,3.828,0.000,1.000,0.000,0.112,-0.231,35.724,8.825,6.208,1.043,83.661,359.722,1.166,260.700,"Curva 8: Lunga, non frenare.",58.50
678.22,-131.328,0.026,-30.227,35.533,-0.016,3.963,0.000,1.000,0.000,-0.010,-0.240,35.753,-6.657,1.924,1.487,83.653,359.642,359.791,260.784,"Curva 8: Lunga, non frenare.",58.52
678.24,-130.617,0.027,-30.139,35.548,0.047,4.074,0.000,1.000,0.000,-0.128,-0.215,35.780,-5.458,3.030,1.383,83.674,359.586,358.897,260.868,"Curva 8: Lunga, non frenare.",58.54
678.26,-129.904,0.028,-30.076,35.584,0.097,3.837,0.000,1.000,0.000,0.129,-0.179,35.789,11.989,2.344,0.449,83.634,359.562,0.924,260.931,"Curva 8: Lunga, non frenare.",58.56
678.28,-129.192,0.029,-29.995,35.618,0.023,3.887,0.000,1.000,0.000,0.098,-0.219,35.829,-2.321,-3.696,1.958,83.613,359.614,0.381,261.014,"Curva 8: Lunga, non frenare.",58.58
678.30,-128.481,0.030,-29.902,35.603,0.044,4.095,0.000,1.000,0.000,-0.132,-0.183,35.837,-10.414,0.800,0.402,83.657,359.641,358.734,261.109,"Curva 8: Lunga, non frenare.",58.60
678.32,-127.768,0.030,-29.833,35.628,-0.020,3.964,0.000,1.000,0.000,-0.011,-0.220,35.848,6.624,-3.224,0.538,83.668,359.680,0.328,261.184,"Curva 8: Lunga, non frenare.",58.62
678.34,-127.055,0.029,-29.760,35.642,-0.059,3.885,0.000,1.000,0.000,0.091,-0.245,35.852,3.979,-2.022,0.215,83.627,359.705,1.022,261.264,"Curva 8: Lunga, non frenare.",58.64
678.36,-126.344,0.029,-29.665,35.601,-0.024,4.087,0.000,1.000,0.000,-0.113,-0.224,35.834,-10.326,1.568,-0.873,83.638,359.683,359.012,261.367,"Curva 8: Lunga, non frenare.",58.66
678.38,-125.631,0.027,-29.588,35.618,-0.079,4.032,0.000,1.000,0.000,-0.056,-0.277,35.844,2.870,-2.768,0.479,83.635,359.684,359.616,261.455,"Curva 8: Lunga, non frenare.",58.68
678.40,-124.917,0.027,-29.522,35.630,-0.005,3.857,0.000,1.000,0.000,0.140,-0.230,35.837,8.842,3.515,-0.337,83.590,359.645,1.253,261.534,"Curva 8: Lunga, non frenare.",58.70
678.42,-124.206,0.026,-29.431,35.609,-0.005,4.021,0.000,1.000,0.000,-0.019,-0.238,35.835,-8.251,-0.054,-0.105,83.591,359.629,359.591,261.640,"Curva 8: Lunga, non frenare.",58.72
678.44,-123.494,0.026,-29.345,35.610,-0.005,4.104,0.000,1.000,0.000,-0.127,-0.239,35.845,-4.149,-0.040,0.510,83.635,359.629,358.986,261.743,"Curva 8: Lunga, non frenare.",58.74
678.46,-122.780,0.027,-29.281,35.633,0.054,3.863,0.000,1.000,0.000,0.129,-0.193,35.842,12.182,2.702,-0.180,83.601,359.609,1.105,261.825,"Curva 8: Lunga, non frenare.",58.76
678.48,-122.068,0.027,-29.198,35.653,-0.015,3.930,0.000,1.000,0.000,0.072,-0.242,35.868,-3.262,-3.474,1.341,83.592,359.639,0.291,261.930,"Curva 8: Lunga, non frenare.",58.78
678.50,-121.356,0.028,-29.105,35.635,0.030,4.101,0.000,1.000,0.000,-0.136,-0.201,35.869,-8.645,2.065,0.037,83.659,359.636,358.712,262.045,"Curva 8: Lunga, non frenare.",58.80
678.52,-120.642,0.028,-29.038,35.656,0.007,3.927,0.000,1.000,0.000,0.021,-0.218,35.871,8.753,-1.235,0.107,83.678,359.642,0.511,262.136,"Curva 8: Lunga, non frenare.",58.82
678.54,-119.928,0.028,-28.964,35.674,-0.029,3.858,0.000,1.000,0.000,0.109,-0.243,35.881,3.487,-1.854,0.463,83.647,359.661,0.980,262.237,"Curva 8: Lunga, non frenare.",58.84
678.56,-119.217,0.028,-28.868,35.636,0.026,4.089,0.000,1.000,0.000,-0.134,-0.204,35.869,-11.731,2.536,-0.566,83.675,359.637,358.841,262.360,"Curva 8: Lunga, non frenare.",58.86
678.58,-118.503,0.027,-28.793,35.662,-0.046,4.022,0.000,1.000,0.000,-0.071,-0.262,35.887,3.508,-3.577,0.870,83.682,359.655,359.745,262.465,"Curva 8: Lunga, non frenare.",58.88
678.60,-117.788,0.027,-28.727,35.674,0.009,3.866,0.000,1.000,0.000,0.122,-0.219,35.882,7.880,2.544,-0.236,83.613,359.640,1.300,262.565,"Curva 8: Lunga, non frenare.",58.90
678.62,-117.077,0.027,-28.634,35.650,0.004,4.047,0.000,1.000,0.000,-0.042,-0.224,35.878,-9.157,-0.317,-0.171,83.594,359.636,359.446,262.691,"Curva 8: Lunga, non frenare.",58.92
678.64,-116.364,0.027,-28.549,35.655,-0.023,4.110,0.000,1.000,0.000,-0.120,-0.243,35.890,-3.057,-1.403,0.555,83.622,359.651,359.040,262.812,"Curva 8: Lunga, non frenare.",58.94
678.66,-115.649,0.028,-28.486,35.675,0.042,3.862,0.000,1.000,0.000,0.142,-0.194,35.882,12.482,2.976,-0.356,83.589,359.627,1.217,262.913,"Curva 8: Lunga, non frenare.",58.96
678.68,-114.936,0.027,-28.401,35.688,-0.031,3.939,0.000,1.000,0.000,0.077,-0.251,35.904,-3.756,-3.627,1.066,83.578,359.649,0.208,263.038,"Curva 8: Lunga, non frenare.",58.98
678.70,-114.224,0.027,-28.309,35.668,0.017,4.093,0.000,1.000,0.000,-0.118,-0.211,35.901,-7.810,2.190,-0.130,83.649,359.640,358.677,263.172,"Curva 8: Lunga, non frenare.",59.00
678.72,-113.508,0.027,-28.243,35.688,0.010,3.903,0.000,1.000,0.000,0.050,-0.218,35.900,9.532,-0.429,-0.069,83.675,359.637,0.612,263.281,"Curva 8: Lunga, non frenare.",59.02
678.74,-112.794,0.027,-28.168,35.706,-0.030,3.850,0.000,1.000,0.000,0.118,-0.247,35.912,2.720,-2.047,0.622,83.651,359.656,0.944,263.402,"Curva 8: Lunga, non frenare.",59.04
678.76,-112.082,0.028,-28.072,35.668,0.037,4.098,0.000,1.000,0.000,-0.145,-0.198,35.902,-12.621,3.048,-0.503,83.684,359.631,358.735,263.545,"Curva 8: Lunga, non frenare.",59.06
678.78,-111.368,0.027,-27.998,35.697,-0.038,4.018,0.000,1.000,0.000,-0.069,-0.256,35.921,4.169,-3.742,0.938,83.689,359.652,359.830,263.668,"Curva 8: Lunga, non frenare.",59.08
678.80,-110.652,0.027,-27.931,35.707,0.010,3.873,0.000,1.000,0.000,0.117,-0.216,35.916,7.296,2.230,-0.252,83.614,359.644,1.332,263.787,"Curva 8: Lunga, non frenare.",59.10
678.82,-109.940,0.027,-27.837,35.682,0.011,4.074,0.000,1.000,0.000,-0.062,-0.216,35.913,-10.123,-0.027,-0.145,83.589,359.638,359.333,263.933,"Curva 8: Lunga, non frenare.",59.12
678.84,-109.227,0.027,-27.753,35.691,-0.030,4.123,0.000,1.000,0.000,-0.122,-0.248,35.927,-2.344,-2.134,0.717,83.612,359.657,359.082,264.073,"Curva 8: Lunga, non frenare.",59.14
678.86,-108.511,0.027,-27.690,35.710,0.042,3.865,0.000,1.000,0.000,0.148,-0.194,35.918,12.992,3.306,-0.458,83.580,359.629,1.317,264.193,"Curva 8: Lunga, non frenare.",59.16
678.88,-107.797,0.027,-27.603,35.719,-0.034,3.959,0.000,1.000,0.000,0.061,-0.253,35.937,-4.600,-3.752,0.921,83.577,359.651,0.118,264.338,"Curva 8: Lunga, non frenare.",59.18
678.90,-107.084,0.027,-27.511,35.699,0.010,4.093,0.000,1.000,0.000,-0.118,-0.216,35.932,-6.846,2.003,-0.253,83.655,359.645,358.664,264.490,"Curva 8: Lunga, non frenare.",59.20
678.92,-106.368,0.027,-27.447,35.719,0.016,3.880,0.000,1.000,0.000,0.073,-0.212,35.928,10.704,0.173,-0.177,83.681,359.638,0.731,264.618,"Curva 8: Lunga, non frenare.",59.22
678.94,-105.654,0.027,-27.371,35.736,-0.034,3.841,0.000,1.000,0.000,0.126,-0.250,35.941,1.974,-2.536,0.659,83.657,359.660,0.885,264.758,"Curva 8: Lunga, non frenare.",59.24
678.96,-104.941,0.027,-27.274,35.698,0.041,4.100,0.000,1.000,0.000,-0.144,-0.194,35.932,-13.141,3.451,-0.442,83.686,359.632,358.635,264.920,"Curva 8: Lunga, non frenare.",59.26
678.98,-104.226,0.027,-27.203,35.726,-0.034,4.003,0.000,1.000,0.000,-0.047,-0.253,35.949,4.985,-3.746,0.817,83.683,359.651,359.934,265.060,"Curva 8: Lunga, non frenare.",59.28
679.00,-103.510,0.027,-27.135,35.736,0.006,3.875,0.000,1.000,0.000,0.125,-0.219,35.944,6.447,1.826,-0.223,83.604,359.647,1.343,265.198,"Curva 8: Lunga, non frenare.",59.30
679.02,-102.797,0.027,-27.039,35.705,0.019,4.103,0.000,1.000,0.000,-0.084,-0.210,35.940,-11.500,0.492,-0.233,83.583,359.637,359.195,265.366,"Curva 8: Lunga, non frenare.",59.32
679.04,-102.083,0.027,-26.956,35.717,-0.038,4.137,0.000,1.000,0.000,-0.133,-0.253,35.955,-1.581,-2.859,0.758,83.611,359.661,359.149,265.523,"Curva 8: Lunga, non frenare.",59.34
679.06,-101.367,0.027,-26.893,35.738,0.043,3.871,0.000,1.000,0.000,0.138,-0.192,35.946,13.398,3.697,-0.407,83.589,359.632,1.425,265.661,"Curva 8: Lunga, non frenare.",59.36
