PosX,PosY,PosZ,VelX,VelY,VelZ,Steering,Throttle,Brake,LocalVelX,LocalVelY,LocalVelZ,AccLat,AccLong,AccVert,Yaw,Pitch,Roll,DistFromIdeal,Curva,LapTime
-126.344,0.029,-29.665,35.601,-0.024,4.087,0.0,1.0,0.0,-0.113,-0.224,35.834,-10.326,1.568,-0.873,83.638,359.683,359.012,261.367,"Curva 8: Lunga, non frenare.",58.66
-125.631,0.027,-29.588,35.618,-0.079,4.032,0.0,1.0,0.0,-0.056,-0.277,35.844,2.87,-2.768,0.479,83.635,359.684,359.616,261.455,"Curva 8: Lunga, non frenare.",58.68
-124.917,0.027,-29.522,35.63,-0.005,3.857,0.0,1.0,0.0,0.14,-0.23,35.837,8.842,3.515,-0.337,83.59,359.645,1.253,261.534,"Curva 8: Lunga, non frenare.",58.7
-124.206,0.026,-29.431,35.609,-0.005,4.021,0.0,1.0,0.0,-0.019,-0.238,35.835,-8.251,-0.054,-0.105,83.591,359.629,359.591,261.64,"Curva 8: Lunga, non frenare.",58.72
-123.494,0.026,-29.345,35.61,-0.005,4.104,0.0,1.0,0.0,-0.127,-0.239,35.845,-4.149,-0.04,0.51,83.635,359.629,358.986,261.743,"Curva 8: Lunga, non frenare.",58.74
-122.78,0.027,-29.281,35.633,0.054,3.863,0.0,1.0,0.0,0.129,-0.193,35.842,12.182,2.702,-0.18,83.601,359.609,1.105,261.825,"Curva 8: Lunga, non frenare.",58.76
-122.068,0.027,-29.198,35.653,-0.015,3.93,0.0,1.0,0.0,0.072,-0.242,35.868,-3.262,-3.474,1.341,83.592,359.639,0.291,261.93,"Curva 8: Lunga, non frenare.",58.78
-121.356,0.028,-29.105,35.635,0.03,4.101,0.0,1.0,0.0,-0.136,-0.201,35.869,-8.645,2.065,0.037,83.659,359.636,358.712,262.045,"Curva 8: Lunga, non frenare.",58.8
-120.642,0.028,-29.038,35.656,0.007,3.927,0.0,1.0,0.0,0.021,-0.218,35.871,8.753,-1.235,0.107,83.678,359.642,0.511,262.136,"Curva 8: Lunga, non frenare.",58.82
-119.928,0.028,-28.964,35.674,-0.029,3.858,0.0,1.0,0.0,0.109,-0.243,35.881,3.487,-1.854,0.463,83.647,359.661,0.98,262.237,"Curva 8: Lunga, non frenare.",58.84
-119.217,0.028,-28.868,35.636,0.026,4.089,0.0,1.0,0.0,-0.134,-0.204,35.869,-11.731,2.536,-0.566,83.675,359.637,358.841,262.36,"Curva 8: Lunga, non frenare.",58.86
-118.503,0.027,-28.793,35.662,-0.046,4.022,0.0,1.0,0.0,-0.071,-0.262,35.887,3.508,-3.577,0.87,83.682,359.655,359.745,262.465,"Curva 8: Lunga, non frenare.",58.88
-117.788,0.027,-28.727,35.674,0.009,3.866,0.0,1.0,0.0,0.122,-0.219,35.882,7.88,2.544,-0.236,83.613,359.64,1.3,262.565,"Curva 8: Lunga, non frenare.",58.9
-117.077,0.027,-28.634,35.65,0.004,4.047,0.0,1.0,0.0,-0.042,-0.224,35.878,-9.157,-0.317,-0.171,83.594,359.636,359.446,262.691,"Curva 8: Lunga, non frenare.",58.92
-116.364,0.027,-28.549,35.655,-0.023,4.11,0.0,1.0,0.0,-0.12,-0.243,35.89,-3.057,-1.403,0.555,83.622,359.651,359.04,262.812,"Curva 8: Lunga, non frenare.",58.94
-115.649,0.028,-28.486,35.675,0.042,3.862,0.0,1.0,0.0,0.142,-0.194,35.882,12.482,2.976,-0.356,83.589,359.627,1.217,262.913,"Curva 8: Lunga, non frenare.",58.96
-114.936,0.027,-28.401,35.688,-0.031,3.939,0.0,1.0,0.0,0.077,-0.251,35.904,-3.756,-3.627,1.066,83.578,359.649,0.208,263.038,"Curva 8: Lunga, non frenare.",58.98
-114.224,0.027,-28.309,35.668,0.017,4.093,0.0,1.0,0.0,-0.118,-0.211,35.901,-7.81,2.19,-0.13,83.649,359.64,358.677,263.172,"Curva 8: Lunga, non frenare.",59.0
-113.508,0.027,-28.243,35.688,0.01,3.903,0.0,1.0,0.0,0.05,-0.218,35.9,9.532,-0.429,-0.069,83.675,359.637,0.612,263.281,"Curva 8: Lunga, non frenare.",59.02
-112.794,0.027,-28.168,35.706,-0.03,3.85,0.0,1.0,0.0,0.118,-0.247,35.912,2.72,-2.047,0.622,83.651,359.656,0.944,263.402,"Curva 8: Lunga, non frenare.",59.04
-112.082,0.028,-28.072,35.668,0.037,4.098,0.0,1.0,0.0,-0.145,-0.198,35.902,-12.621,3.048,-0.503,83.684,359.631,358.735,263.545,"Curva 8: Lunga, non frenare.",59.06
-111.368,0.027,-27.998,35.697,-0.038,4.018,0.0,1.0,0.0,-0.069,-0.256,35.921,4.169,-3.742,0.938,83.689,359.652,359.83,263.668,"Curva 8: Lunga, non frenare.",59.08
-110.652,0.027,-27.931,35.707,0.01,3.873,0.0,1.0,0.0,0.117,-0.216,35.916,7.296,2.23,-0.252,83.614,359.644,1.332,263.787,"Curva 8: Lunga, non frenare.",59.1
-109.94,0.027,-27.837,35.682,0.011,4.074,0.0,1.0,0.0,-0.062,-0.216,35.913,-10.123,-0.027,-0.145,83.589,359.638,359.333,263.933,"Curva 8: Lunga, non frenare.",59.12
-109.227,0.027,-27.753,35.691,-0.03,4.123,0.0,1.0,0.0,-0.122,-0.248,35.927,-2.344,-2.134,0.717,83.612,359.657,359.082,264.073,"Curva 8: Lunga, non frenare.",59.14
-108.511,0.027,-27.69,35.71,0.042,3.865,0.0,1.0,0.0,0.148,-0.194,35.918,12.992,3.306,-0.458,83.58,359.629,1.317,264.193,"Curva 8: Lunga, non frenare.",59.16
-107.797,0.027,-27.603,35.719,-0.034,3.959,0.0,1.0,0.0,0.061,-0.253,35.937,-4.6,-3.752,0.921,83.577,359.651,0.118,264.338,"Curva 8: Lunga, non frenare.",59.18
-107.084,0.027,-27.511,35.699,0.01,4.093,0.0,1.0,0.0,-0.118,-0.216,35.932,-6.846,2.003,-0.253,83.655,359.645,358.664,264.49,"Curva 8: Lunga, non frenare.",59.2
-106.368,0.027,-27.447,35.719,0.016,3.88,0.0,1.0,0.0,0.073,-0.212,35.928,10.704,0.173,-0.177,83.681,359.638,0.731,264.618,"Curva 8: Lunga, non frenare.",59.22
-105.654,0.027,-27.371,35.736,-0.034,3.841,0.0,1.0,0.0,0.126,-0.25,35.941,1.974,-2.536,0.659,83.657,359.66,0.885,264.758,"Curva 8: Lunga, non frenare.",59.24
-104.941,0.027,-27.274,35.698,0.041,4.1,0.0,1.0,0.0,-0.144,-0.194,35.932,-13.141,3.451,-0.442,83.686,359.632,358.635,264.92,"Curva 8: Lunga, non frenare.",59.26
-104.226,0.027,-27.203,35.726,-0.034,4.003,0.0,1.0,0.0,-0.047,-0.253,35.949,4.985,-3.746,0.817,83.683,359.651,359.934,265.06,"Curva 8: Lunga, non frenare.",59.28
-103.51,0.027,-27.135,35.736,0.006,3.875,0.0,1.0,0.0,0.125,-0.219,35.944,6.447,1.826,-0.223,83.604,359.647,1.343,265.198,"Curva 8: Lunga, non frenare.",59.3
-102.797,0.027,-27.039,35.705,0.019,4.103,0.0,1.0,0.0,-0.084,-0.21,35.94,-11.5,0.492,-0.233,83.583,359.637,359.195,265.366,"Curva 8: Lunga, non frenare.",59.32
-102.083,0.027,-26.956,35.717,-0.038,4.137,0.0,1.0,0.0,-0.133,-0.253,35.955,-1.581,-2.859,0.758,83.611,359.661,359.149,265.523,"Curva 8: Lunga, non frenare.",59.34
-101.367,0.027,-26.893,35.738,0.043,3.871,0.0,1.0,0.0,0.138,-0.192,35.946,13.398,3.697,-0.407,83.589,359.632,1.425,265.661,"Curva 8: Lunga, non frenare.",59.36
-100.653,0.027,-26.804,35.74,-0.032,3.982,0.0,1.0,0.0,0.03,-0.251,35.961,-5.466,-3.708,0.71,83.595,359.651,0.005,265.827,"Curva 8: Lunga, non frenare.",59.38
-99.939,0.027,-26.713,35.724,0.003,4.1,0.0,1.0,0.0,-0.131,-0.22,35.958,-5.992,1.579,-0.141,83.67,359.65,358.647,265.998,"Curva 8: Lunga, non frenare.",59.4
-99.223,0.027,-26.65,35.746,0.023,3.851,0.0,1.0,0.0,0.103,-0.206,35.952,12.48,0.827,-0.296,83.682,359.637,0.896,266.142,"Curva 8: Lunga, non frenare.",59.42
-98.508,0.027,-26.573,35.764,-0.043,3.845,0.0,1.0,0.0,0.135,-0.255,35.969,0.352,-3.309,0.875,83.643,359.664,0.775,266.302,"Curva 8: Lunga, non frenare.",59.44
-97.795,0.027,-26.476,35.726,0.041,4.113,0.0,1.0,0.0,-0.134,-0.192,35.961,-13.633,3.851,-0.405,83.653,359.635,358.513,266.484,"Curva 8: Lunga, non frenare.",59.46
-97.079,0.027,-26.407,35.751,-0.027,3.989,0.0,1.0,0.0,-0.004,-0.246,35.972,6.313,-3.41,0.537,83.639,359.651,0.103,266.64,"Curva 8: Lunga, non frenare.",59.48
-96.363,0.027,-26.338,35.762,-0.003,3.884,0.0,1.0,0.0,0.139,-0.224,35.971,5.31,1.056,-0.041,83.572,359.653,1.342,266.798,"Curva 8: Lunga, non frenare.",59.5
-95.65,0.027,-26.239,35.722,0.03,4.154,0.0,1.0,0.0,-0.127,-0.2,35.962,-13.682,1.419,-0.449,83.575,359.637,358.974,266.986,"Curva 8: Lunga, non frenare.",59.52
-94.935,0.027,-26.159,35.745,-0.048,4.12,0.0,1.0,0.0,-0.116,-0.258,35.981,1.856,-3.882,0.944,83.613,359.668,359.375,267.159,"Curva 8: Lunga, non frenare.",59.54
-94.218,0.027,-26.095,35.766,0.036,3.868,0.0,1.0,0.0,0.131,-0.193,35.974,12.778,3.867,-0.344,83.612,359.641,1.513,267.317,"Curva 8: Lunga, non frenare.",59.56
-93.504,0.027,-26.004,35.757,-0.014,4.012,0.0,1.0,0.0,-0.014,-0.235,35.98,-7.226,-2.539,0.303,83.622,359.648,359.742,267.504,"Curva 8: Lunga, non frenare.",59.58
-92.79,0.027,-25.915,35.749,-0.009,4.103,0.0,1.0,0.0,-0.132,-0.229,35.983,-4.534,0.138,0.132,83.672,359.655,358.72,267.691,"Curva 8: Lunga, non frenare.",59.6
-92.072,0.027,-25.854,35.768,0.039,3.823,0.0,1.0,0.0,0.152,-0.194,35.971,14.051,2.133,-0.599,83.652,359.633,1.142,267.852,"Curva 8: Lunga, non frenare.",59.62
-91.357,0.027,-25.772,35.781,-0.048,3.895,0.187,1.0,0.0,0.092,-0.259,35.992,-3.568,-4.355,1.039,83.636,359.666,0.469,268.035,"Curva 8: Lunga, non frenare.",59.64
-90.644,0.027,-25.677,35.753,0.028,4.107,0.187,1.0,0.0,-0.139,-0.199,35.988,-10.789,3.556,-0.191,83.676,359.644,358.524,268.233,"Curva 8: Lunga, non frenare.",59.66
-89.927,0.027,-25.61,35.774,-0.003,3.935,0.187,1.0,0.0,0.022,-0.226,35.989,8.686,-1.622,0.068,83.686,359.645,0.424,268.405,"Curva 8: Lunga, non frenare.",59.68
-89.211,0.027,-25.538,35.789,-0.018,3.855,0.322,1.0,0.0,0.123,-0.236,35.995,4.002,-0.848,0.29,83.648,359.657,1.178,268.584,"Curva 8: Lunga, non frenare.",59.7
-88.497,0.027,-25.441,35.75,0.044,4.101,0.38,1.0,0.0,-0.146,-0.191,35.984,-12.48,2.848,-0.553,83.694,359.631,358.832,268.789,"Curva 8: Lunga, non frenare.",59.72
-87.781,0.027,-25.367,35.788,-0.04,3.972,0.38,1.0,0.0,-0.072,-0.257,36.007,6.62,-4.182,1.182,83.782,359.656,359.751,268.974,"Curva 8: Lunga, non frenare.",59.74
-87.063,0.027,-25.304,35.816,0.016,3.691,0.4,1.0,0.0,0.143,-0.214,36.005,14.207,2.405,-0.115,83.879,359.64,1.605,269.15,"Curva 8: Lunga, non frenare.",59.76
-86.349,0.027,-25.214,35.812,0.005,3.768,0.4,1.0,0.0,-0.04,-0.224,36.009,-3.814,-0.565,0.205,84.061,359.636,359.605,269.353,"Curva 8: Lunga, non frenare.",59.78
-85.633,0.027,-25.135,35.824,-0.015,3.695,0.351,1.0,0.0,-0.128,-0.235,36.013,3.67,-0.927,0.209,84.321,359.653,359.081,269.549,"Curva 8: Lunga, non frenare.",59.8
-84.915,0.027,-25.083,35.844,0.036,3.251,0.351,1.0,0.0,0.175,-0.197,35.99,22.264,1.925,-1.112,84.531,359.637,1.535,269.718,"Curva 8: Lunga, non frenare.",59.82
-84.198,0.027,-25.01,35.88,-0.052,3.2,0.351,1.0,0.0,0.087,-0.264,36.022,2.661,-4.409,1.575,84.763,359.664,0.369,269.911,"Curva 8: Lunga, non frenare.",59.84
-83.482,0.027,-24.932,35.874,0.028,3.236,0.313,1.0,0.0,-0.117,-0.199,36.019,-1.916,3.956,-0.156,85.038,359.644,358.658,270.111,"Curva 8: Lunga, non frenare.",59.86
-82.763,0.027,-24.888,35.891,0.009,2.824,0.313,1.0,0.0,0.138,-0.218,36.001,20.622,-1.275,-0.861,85.276,359.642,0.988,270.278,"Curva 8: Lunga, non frenare.",59.88
-82.045,0.026,-24.835,35.912,-0.06,2.655,0.313,1.0,0.0,0.194,-0.265,36.009,8.395,-3.634,0.39,85.455,359.68,1.131,270.458,"Curva 8: Lunga, non frenare.",59.9
-81.328,0.027,-24.762,35.896,0.06,2.768,0.313,1.0,0.0,-0.063,-0.169,36.002,-5.812,5.892,-0.358,85.697,359.637,358.718,270.657,"Curva 8: Lunga, non frenare.",59.92
-80.609,0.027,-24.717,35.902,-0.026,2.537,0.313,1.0,0.0,0.017,-0.238,35.991,11.527,-4.32,-0.519,85.93,359.662,0.021,270.831,"Curva 8: Lunga, non frenare.",59.94
-79.89,0.027,-24.681,35.919,0.007,2.246,0.264,1.0,0.0,0.175,-0.215,35.988,14.619,1.211,-0.123,86.133,359.655,1.642,270.999,"Curva 8: Lunga, non frenare.",59.96
-79.173,0.027,-24.617,35.915,0.028,2.351,0.264,1.0,0.0,-0.064,-0.203,35.991,-5.232,1.01,0.131,86.36,359.633,359.333,271.195,"Curva 8: Lunga, non frenare.",59.98
-78.455,0.027,-24.569,35.926,-0.031,2.276,0.264,1.0,0.0,-0.125,-0.248,35.997,3.812,-2.902,0.307,86.58,359.658,359.134,271.378,"Curva 8: Lunga, non frenare.",60.0
-77.735,0.028,-24.547,35.931,0.038,1.85,0.138,1.0,0.0,0.204,-0.197,35.978,21.383,2.826,-0.931,86.719,359.635,1.688,271.537,"Curva 8: Lunga, non frenare.",60.02
-77.017,0.026,-24.499,35.965,-0.055,1.857,0.138,1.0,0.0,0.105,-0.268,36.012,-0.277,-4.632,1.676,86.876,359.662,0.173,271.724,"Curva 8: Lunga, non frenare.",60.04
-76.298,0.027,-24.448,35.965,0.01,1.917,0.07,1.0,0.0,-0.08,-0.213,36.015,-3.095,3.132,0.143,87.085,359.65,358.525,271.915,"Curva 8: Lunga, non frenare.",60.06
-75.578,0.027,-24.432,35.976,0.016,1.55,0.09,1.0,0.0,0.186,-0.214,36.008,18.355,-0.015,-0.313,87.231,359.639,1.062,272.073,"Curva 8: Lunga, non frenare.",60.08
-74.858,0.026,-24.4,35.993,-0.065,1.529,0.09,1.0,0.0,0.195,-0.27,36.024,1.045,-4.085,0.8,87.251,359.679,0.855,272.25,"Curva 8: Lunga, non frenare.",60.1
-74.139,0.027,-24.348,35.973,0.049,1.767,0.167,1.0,0.0,-0.077,-0.176,36.015,-12.078,5.406,-0.457,87.319,359.645,358.435,272.446,"Curva 8: Lunga, non frenare.",60.12
-73.419,0.026,-24.327,35.979,-0.019,1.591,0.167,1.0,0.0,0.053,-0.231,36.013,8.765,-3.447,-0.099,87.383,359.662,0.172,272.616,"Curva 8: Lunga, non frenare.",60.14
-72.699,0.027,-24.306,35.982,0.004,1.471,0.167,1.0,0.0,0.165,-0.211,36.011,6.061,1.007,-0.111,87.389,359.664,1.42,272.787,"Curva 8: Lunga, non frenare.",60.16
-71.981,0.027,-24.254,35.965,0.048,1.74,0.167,1.0,0.0,-0.141,-0.183,36.006,-13.552,1.915,-0.264,87.46,359.637,358.912,272.989,"Curva 8: Lunga, non frenare.",60.18
-71.261,0.027,-24.224,35.988,-0.044,1.643,0.167,1.0,0.0,-0.109,-0.254,36.024,4.969,-4.527,0.922,87.564,359.667,359.48,273.173,"Curva 8: Lunga, non frenare.",60.2
-70.54,0.027,-24.211,35.993,0.034,1.311,0.167,1.0,0.0,0.156,-0.197,36.016,16.687,3.37,-0.401,87.656,359.641,1.719,273.341,"Curva 8: Lunga, non frenare.",60.22
-69.821,0.027,-24.169,35.999,-0.014,1.409,0.109,1.0,0.0,-0.013,-0.237,36.026,-4.866,-2.42,0.494,87.782,359.646,359.718,273.539,"Curva 8: Lunga, non frenare.",60.24
-69.101,0.027,-24.133,36.003,-0.015,1.441,0.109,1.0,0.0,-0.139,-0.234,36.031,-1.592,-0.088,0.249,87.937,359.657,358.702,273.734,"Curva 8: Lunga, non frenare.",60.26
-68.381,0.027,-24.128,36.001,0.038,1.049,0.0,1.0,0.0,0.199,-0.196,36.015,19.65,2.19,-0.756,88.008,359.636,1.416,273.9,"Curva 8: Lunga, non frenare.",60.28
-67.66,0.026,-24.1,36.027,-0.072,1.087,0.0,1.0,0.0,0.117,-0.274,36.042,-1.89,-5.503,1.319,88.083,359.68,0.482,274.09,"Curva 8: Lunga, non frenare.",60.3
-66.94,0.027,-24.061,36.02,0.029,1.234,0.0,1.0,0.0,-0.122,-0.191,36.041,-7.5,4.85,-0.067,88.24,359.656,358.45,274.293,"Curva 8: Lunga, non frenare.",60.32
-66.22,0.026,-24.055,36.02,0.004,0.968,0.0,1.0,0.0,0.072,-0.214,36.033,13.254,-1.364,-0.401,88.342,359.654,0.629,274.466,"Curva 8: Lunga, non frenare.",60.34
-65.499,0.026,-24.041,36.031,-0.027,0.872,0.0,1.0,0.0,0.15,-0.237,36.041,4.806,-1.656,0.41,88.367,359.671,1.223,274.647,"Curva 8: Lunga, non frenare.",60.36
-64.779,0.027,-24.0,36.011,0.063,1.169,0.0,1.0,0.0,-0.166,-0.173,36.029,-14.997,4.098,-0.57,88.412,359.631,358.549,274.857,"Curva 8: Lunga, non frenare.",60.38
-64.058,0.026,-23.985,36.027,-0.046,1.087,0.0,1.0,0.0,-0.092,-0.257,36.042,4.154,-5.442,0.637,88.42,359.665,359.681,275.043,"Curva 8: Lunga, non frenare.",60.4
-63.337,0.027,-23.98,36.028,0.028,0.921,0.0,1.0,0.0,0.122,-0.197,36.039,8.396,3.479,-0.149,88.333,359.648,1.569,275.222,"Curva 8: Lunga, non frenare.",60.42
-62.617,0.027,-23.943,36.018,0.01,1.15,0.0,1.0,0.0,-0.078,-0.214,36.035,-11.44,-1.0,-0.2,88.3,359.645,359.325,275.433,"Curva 8: Lunga, non frenare.",60.44
-61.897,0.026,-23.916,36.027,-0.038,1.207,0.0,1.0,0.0,-0.148,-0.249,36.046,-2.782,-2.478,0.551,88.325,359.669,358.875,275.637,"Curva 8: Lunga, non frenare.",60.46
-61.176,0.027,-23.914,36.023,0.049,0.902,0.0,1.0,0.0,0.166,-0.185,36.034,15.34,3.968,-0.614,88.295,359.635,1.48,275.817,"Curva 8: Lunga, non frenare.",60.48
-60.456,0.026,-23.887,36.039,-0.052,0.985,0.0,1.0,0.0,0.099,-0.263,36.051,-4.149,-5.072,0.861,88.276,359.666,0.246,276.024,"Curva 8: Lunga, non frenare.",60.5
-59.735,0.027,-23.852,36.033,0.018,1.138,0.0,1.0,0.0,-0.093,-0.206,36.05,-7.764,3.301,-0.037,88.348,359.649,358.452,276.24,"Curva 8: Lunga, non frenare.",60.52
-59.014,0.027,-23.848,36.036,0.014,0.911,0.0,1.0,0.0,0.109,-0.214,36.047,11.333,-0.315,-0.183,88.374,359.64,0.718,276.429,"Curva 8: Lunga, non frenare.",60.54
-58.293,0.026,-23.833,36.05,-0.035,0.869,0.0,1.0,0.0,0.165,-0.25,36.059,2.11,-2.523,0.62,88.35,359.664,1.066,276.629,"Curva 8: Lunga, non frenare.",60.56
-57.573,0.027,-23.793,36.027,0.054,1.182,0.0,1.0,0.0,-0.16,-0.182,36.046,-15.799,4.031,-0.666,88.383,359.632,358.483,276.856,"Curva 8: Lunga, non frenare.",60.58
-56.852,0.026,-23.779,36.047,-0.046,1.099,0.0,1.0,0.0,-0.091,-0.258,36.062,4.201,-4.95,0.829,88.399,359.664,359.811,277.058,"Curva 8: Lunga, non frenare.",60.6
-56.131,0.027,-23.772,36.047,0.016,0.955,0.0,1.0,0.0,0.092,-0.205,36.059,7.272,2.91,-0.17,88.328,359.653,1.537,277.257,"Curva 8: Lunga, non frenare.",60.62
-55.41,0.027,-23.733,36.038,0.018,1.192,0.0,1.0,0.0,-0.121,-0.21,36.057,-11.844,-0.104,-0.086,88.303,359.641,359.22,277.486,"Curva 8: Lunga, non frenare.",60.64
-54.689,0.026,-23.707,36.051,-0.041,1.226,0.0,1.0,0.0,-0.168,-0.254,36.071,-1.67,-2.961,0.673,88.326,359.667,358.98,277.706,"Curva 8: Lunga, non frenare.",60.66
-53.968,0.027,-23.706,36.046,0.051,0.91,0.0,1.0,0.0,0.159,-0.184,36.056,15.91,4.166,-0.717,88.293,359.633,1.56,277.904,"Curva 8: Lunga, non frenare.",60.68
-53.247,0.026,-23.676,36.057,-0.046,1.004,0.0,1.0,0.0,0.078,-0.258,36.07,-4.677,-4.831,0.666,88.281,359.663,0.126,278.13,"Curva 8: Lunga, non frenare.",60.7
-52.526,0.027,-23.642,36.047,0.011,1.142,0.0,1.0,0.0,-0.101,-0.208,36.064,-6.979,2.664,-0.268,88.355,359.656,358.458,278.363,"Curva 8: Lunga, non frenare.",60.72
-51.805,0.027,-23.64,36.053,0.022,0.888,0.0,1.0,0.0,0.131,-0.206,36.063,12.68,0.339,-0.08,88.376,359.642,0.863,278.567,"Curva 8: Lunga, non frenare.",60.74
-51.084,0.026,-23.623,36.063,-0.045,0.867,0.196,1.0,0.0,0.167,-0.255,36.073,1.052,-3.361,0.492,88.352,359.671,0.971,278.786,"Curva 8: Lunga, non frenare.",60.76
-50.363,0.027,-23.583,36.04,0.053,1.186,0.196,1.0,0.0,-0.16,-0.18,36.059,-16.103,4.443,-0.679,88.378,359.637,358.379,279.03,"Curva 8: Lunga, non frenare.",60.78
-49.642,0.026,-23.571,36.053,-0.041,1.076,0.196,1.0,0.0,-0.059,-0.253,36.069,5.506,-4.703,0.483,88.385,359.664,359.961,279.247,"Curva 8: Lunga, non frenare.",60.8
-48.921,0.027,-23.563,36.052,0.007,0.947,0.196,1.0,0.0,0.11,-0.21,36.064,6.499,2.224,-0.255,88.312,359.66,1.545,279.464,"Curva 8: Lunga, non frenare.",60.82
-48.2,0.027,-23.523,36.042,0.028,1.222,0.0,1.0,0.0,-0.148,-0.2,36.062,-13.797,0.848,-0.092,88.298,359.641,359.024,279.712,"Curva 8: Lunga, non frenare.",60.84
-47.479,0.026,-23.499,36.054,-0.052,1.195,0.0,1.0,0.0,-0.158,-0.259,36.073,1.436,-3.98,0.556,88.359,359.674,359.175,279.946,"Curva 8: Lunga, non frenare.",60.86
-46.758,0.027,-23.499,36.049,0.048,0.818,0.0,1.0,0.0,0.165,-0.184,36.058,18.971,4.391,-0.736,88.428,359.64,1.812,280.16,"Curva 8: Lunga, non frenare.",60.88
-46.036,0.027,-23.472,36.056,0.087,0.909,0.0,1.0,0.0,0.012,-0.216,36.067,-4.515,2.007,0.498,88.532,359.518,0.586,280.401,"Curva 8: Lunga, non frenare.",60.9
-45.315,0.029,-23.438,36.054,0.129,0.965,0.0,1.0,0.0,-0.162,-0.228,36.066,-2.824,1.995,-0.018,88.733,359.44,358.516,280.65,"Curva 8: Lunga, non frenare.",60.92
-44.592,0.031,-23.434,36.075,0.109,0.672,0.0,1.0,0.0,0.124,-0.291,36.08,14.656,-0.966,0.706,88.735,359.364,359.948,280.873,"Curva 8: Lunga, non frenare.",60.94
-43.874,0.032,-23.43,35.968,-0.006,0.567,0.0,1.0,0.0,0.246,-0.344,35.97,5.006,-5.788,-5.543,88.694,359.468,1.163,281.096,"Curva 8: Lunga, non frenare.",60.96
-43.155,0.031,-23.402,35.987,-0.043,0.826,0.0,1.0,0.0,-0.061,-0.329,35.995,-12.917,-2.018,1.229,88.787,359.546,359.433,281.344,"Curva 8: Lunga, non frenare.",60.98
-42.437,0.03,-23.383,35.942,-0.162,0.857,0.0,1.0,0.0,-0.134,-0.355,35.951,-1.487,-5.931,-2.242,88.856,359.695,359.163,281.585,"Curva 8: Lunga, non frenare.",61.0
-41.716,0.028,-23.383,36.011,-0.102,0.661,0.0,1.0,0.0,0.109,-0.284,36.015,9.93,2.761,3.214,88.766,359.714,1.119,281.81,"Curva 8: Lunga, non frenare.",61.02
-40.997,0.025,-23.363,35.982,-0.123,0.721,0.0,1.0,0.0,0.082,-0.291,35.988,-3.035,-1.003,-1.382,88.72,359.733,0.232,282.054,"Curva 8: Lunga, non frenare.",61.04
-40.277,0.025,-23.336,35.993,-0.017,0.866,0.0,1.0,0.0,-0.079,-0.221,36.002,-7.349,5.09,0.737,88.755,359.679,358.734,282.308,"Curva 8: Lunga, non frenare.",61.06
-39.556,0.025,-23.333,36.007,0.033,0.696,0.0,1.0,0.0,0.071,-0.206,36.013,8.527,2.444,0.529,88.776,359.62,0.531,282.541,"Curva 8: Lunga, non frenare.",61.08
-38.835,0.025,-23.323,36.035,0.041,0.647,0.225,1.0,0.0,0.126,-0.216,36.04,2.483,0.37,1.359,88.766,359.593,0.896,282.782,"Curva 8: Lunga, non frenare.",61.1
-38.115,0.027,-23.291,36.032,0.1,0.909,0.225,1.0,0.0,-0.163,-0.177,36.042,-13.152,2.661,0.141,88.819,359.564,358.801,283.046,"Curva 8: Lunga, non frenare.",61.12
-37.394,0.028,-23.281,36.067,0.014,0.828,0.225,1.0,0.0,-0.088,-0.236,36.076,4.1,-4.306,1.659,88.825,359.604,359.87,283.29,"Curva 8: Lunga, non frenare.",61.14
-36.672,0.028,-23.277,36.073,0.024,0.667,0.225,1.0,0.0,0.127,-0.213,36.079,8.046,0.328,0.14,88.731,359.627,1.277,283.53,"Curva 8: Lunga, non frenare.",61.16
-35.951,0.029,-23.248,36.068,-0.001,0.853,0.216,1.0,0.0,-0.026,-0.224,36.077,-9.275,-1.364,-0.09,88.691,359.646,359.352,283.795,"Curva 8: Lunga, non frenare.",61.18
-35.23,0.028,-23.229,36.075,-0.062,0.883,0.0,1.0,0.0,-0.082,-0.265,36.085,-1.477,-3.06,0.383,88.733,359.679,359.152,284.053,"Curva 8: Lunga, non frenare.",61.2
-34.508,0.027,-23.231,36.062,0.002,0.593,0.0,1.0,0.0,0.158,-0.22,36.066,14.57,2.851,-0.942,88.799,359.654,1.377,284.293,"Curva 8: Lunga, non frenare.",61.22
-33.787,0.026,-23.21,36.069,-0.061,0.618,0.0,1.0,0.0,0.043,-0.273,36.073,-1.244,-3.178,0.37,88.949,359.665,0.216,284.556,"Curva 8: Lunga, non frenare.",61.24
-33.066,0.026,-23.184,36.054,0.007,0.704,0.0,1.0,0.0,-0.161,-0.22,36.06,-4.368,3.331,-0.668,89.146,359.645,358.698,284.825,"Curva 8: Lunga, non frenare.",61.26
-32.345,0.027,-23.188,36.039,0.018,0.456,0.0,1.0,0.0,0.051,-0.211,36.041,12.348,0.384,-0.939,89.189,359.638,0.714,285.068,"Curva 8: Lunga, non frenare.",61.28
-31.624,0.026,-23.182,36.047,-0.017,0.375,0.0,1.0,0.0,0.166,-0.236,36.048,4.025,-1.827,0.357,89.134,359.658,0.953,285.321,"Curva 8: Lunga, non frenare.",61.3
-30.903,0.027,-23.154,36.04,0.06,0.646,0.0,1.0,0.0,-0.103,-0.178,36.045,-13.62,3.54,-0.141,89.144,359.625,358.618,285.596,"Curva 8: Lunga, non frenare.",61.32
